building_1,location_1,location_2,building_2,path
1001,2005,3003,4001,1.0
1001,2005,3003,4002,1.0
1001,2005,3003,4003,1.0
1001,2005,3003,4004,1.0
1001,2005,3003,4005,1.0
1001,2005,3003,4006,1.0
1001,2005,3003,4007,1.0
1001,2005,3003,4008,1.0
1002,2005,3003,4001,1.0
1002,2005,3003,4002,1.0
1002,2005,3003,4003,1.0
1002,2005,3003,4004,1.0
1002,2005,3003,4005,1.0
1002,2005,3003,4006,1.0
1002,2005,3003,4007,1.0
1002,2005,3003,4008,1.0
1003,2005,3003,4001,1.0
1003,2005,3003,4002,1.0
1003,2005,3003,4003,1.0
1003,2005,3003,4004,1.0
1003,2005,3003,4005,1.0
1003,2005,3003,4006,1.0
1003,2005,3003,4007,1.0
1003,2005,3003,4008,1.0
1004,2005,3003,4001,1.0
1004,2005,3003,4002,1.0
1004,2005,3003,4003,1.0
1004,2005,3003,4004,1.0
1004,2005,3003,4005,1.0
1004,2005,3003,4006,1.0
1004,2005,3003,4007,1.0
1004,2005,3003,4008,1.0
1005,2005,3003,4001,1.0
1005,2005,3003,4002,1.0
1005,2005,3003,4003,1.0
1005,2005,3003,4004,1.0
1005,2005,3003,4005,1.0
1005,2005,3003,4006,1.0
1005,2005,3003,4007,1.0
1005,2005,3003,4008,1.0
1006,2005,3003,4001,1.0
1006,2005,3003,4002,1.0
1006,2005,3003,4003,1.0
1006,2005,3003,4004,1.0
1006,2005,3003,4005,1.0
1006,2005,3003,4006,1.0
1006,2005,3003,4007,1.0
1006,2005,3003,4008,1.0
1007,2005,3003,4001,1.0
1007,2005,3003,4002,1.0
1007,2005,3003,4003,1.0
1007,2005,3003,4004,1.0
1007,2005,3003,4005,1.0
1007,2005,3003,4006,1.0
1007,2005,3003,4007,1.0
1007,2005,3003,4008,1.0
1008,2005,3003,4001,1.0
1008,2005,3003,4002,1.0
1008,2005,3003,4003,1.0
1008,2005,3003,4004,1.0
1008,2005,3003,4005,1.0
1008,2005,3003,4006,1.0
1008,2005,3003,4007,1.0
1008,2005,3003,4008,1.0
