building_1,location_1,location_2,building_2,path
1001,2001,3008,4002,1.0
1001,2001,3008,4004,1.0
1001,2001,3008,4006,1.0
1001,2001,3008,4009,1.0
1001,2001,3008,4010,1.0
1001,2001,3010,4001,1.0
1001,2001,3010,4003,1.0
1001,2001,3010,4005,1.0
1001,2001,3010,4007,1.0
1001,2001,3010,4008,1.0
1002,2010,3008,4002,1.0
1002,2010,3008,4004,1.0
1002,2010,3008,4006,1.0
1002,2010,3008,4009,1.0
1002,2010,3008,4010,1.0
1002,2010,3010,4001,1.0
1002,2010,3010,4003,1.0
1002,2010,3010,4005,1.0
1002,2010,3010,4007,1.0
1002,2010,3010,4008,1.0
1003,2010,3008,4002,1.0
1003,2010,3008,4004,1.0
1003,2010,3008,4006,1.0
1003,2010,3008,4009,1.0
1003,2010,3008,4010,1.0
1003,2010,3010,4001,1.0
1003,2010,3010,4003,1.0
1003,2010,3010,4005,1.0
1003,2010,3010,4007,1.0
1003,2010,3010,4008,1.0
1004,2010,3008,4002,1.0
1004,2010,3008,4004,1.0
1004,2010,3008,4006,1.0
1004,2010,3008,4009,1.0
1004,2010,3008,4010,1.0
1004,2010,3010,4001,1.0
1004,2010,3010,4003,1.0
1004,2010,3010,4005,1.0
1004,2010,3010,4007,1.0
1004,2010,3010,4008,1.0
1005,2010,3008,4002,1.0
1005,2010,3008,4004,1.0
1005,2010,3008,4006,1.0
1005,2010,3008,4009,1.0
1005,2010,3008,4010,1.0
1005,2010,3010,4001,1.0
1005,2010,3010,4003,1.0
1005,2010,3010,4005,1.0
1005,2010,3010,4007,1.0
1005,2010,3010,4008,1.0
1006,2010,3008,4002,1.0
1006,2010,3008,4004,1.0
1006,2010,3008,4006,1.0
1006,2010,3008,4009,1.0
1006,2010,3008,4010,1.0
1006,2010,3010,4001,1.0
1006,2010,3010,4003,1.0
1006,2010,3010,4005,1.0
1006,2010,3010,4007,1.0
1006,2010,3010,4008,1.0
1007,2010,3008,4002,1.0
1007,2010,3008,4004,1.0
1007,2010,3008,4006,1.0
1007,2010,3008,4009,1.0
1007,2010,3008,4010,1.0
1007,2010,3010,4001,1.0
1007,2010,3010,4003,1.0
1007,2010,3010,4005,1.0
1007,2010,3010,4007,1.0
1007,2010,3010,4008,1.0
1008,2010,3008,4002,1.0
1008,2010,3008,4004,1.0
1008,2010,3008,4006,1.0
1008,2010,3008,4009,1.0
1008,2010,3008,4010,1.0
1008,2010,3010,4001,1.0
1008,2010,3010,4003,1.0
1008,2010,3010,4005,1.0
1008,2010,3010,4007,1.0
1008,2010,3010,4008,1.0
1009,2001,3008,4002,1.0
1009,2001,3008,4004,1.0
1009,2001,3008,4006,1.0
1009,2001,3008,4009,1.0
1009,2001,3008,4010,1.0
1009,2001,3010,4001,1.0
1009,2001,3010,4003,1.0
1009,2001,3010,4005,1.0
1009,2001,3010,4007,1.0
1009,2001,3010,4008,1.0
1010,2010,3008,4002,1.0
1010,2010,3008,4004,1.0
1010,2010,3008,4006,1.0
1010,2010,3008,4009,1.0
1010,2010,3008,4010,1.0
1010,2010,3010,4001,1.0
1010,2010,3010,4003,1.0
1010,2010,3010,4005,1.0
1010,2010,3010,4007,1.0
1010,2010,3010,4008,1.0
